id_video_anonimizado,text,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
video_8082,"Sinais de que um homem está secretamente apaixonado por você GRUPO TELEGRAM👇https://bit.ly/CanalRedpillfemininahttps://go.hotmart.com/Y97146592T?ap=c8bcCreditos Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/Sinais de que um homem está secretamente apaixonado por você### ✅ **PARTE 01 – Descrição para YouTube otimizada para SEO**💡 **Título sugerido (baseado no conteúdo e SEO):**  **7 SINAIS de que um Homem Está Secretamente APAIXONADO por Você (Mas Nunca Vai Dizer!)**📄 **Descrição para o vídeo (otimizada para SEO – até 5.000 caracteres):**Você já se perguntou se aquele homem que está sempre por perto, que te escuta, que te apoia… pode estar secretamente apaixonado por você? 🤔 Neste vídeo revelador do canal **Red Pill Feminina**, você vai aprender a identificar os sinais mais profundos e silenciosos que os homens demonstram quando estão emocionalmente envolvidos, mas não têm coragem de se declarar.💘 Descubra:- Como a mente masculina funciona quando o assunto é amor não verbalizado  - Por que muitos homens escondem seus sentimentos  - Os 7 sinais mais poderosos de que ele está apaixonado (e o mais raro será revelado no final!)  - O que fazer ao identificar esses sinais  - Como não deixar escapar o amor silencioso de um homem verdadeiro  Com base em obras como **“The Rational Male” de Rollo Tomassi**, **“A Mente do Homem” de David Buss**, **“No More Mr. Nice Guy” de Robert Glover**, **“Erotismo e as Relações Modernas” de Esther Perel**, **“300 Questions to Ask Your Lover” de Shannon L. Alder** e **“Homens São de Marte, Mulheres São de Vênus” de John Gray**, você vai entender a linguagem oculta do amor masculino.👉 Comente: Você já suspeitou que alguém estava apaixonado por você, mas nunca disse nada?  📢 Compartilhe este vídeo com aquela amiga que vive confusa com os sinais de um homem!  🔔 Inscreva-se no canal Red Pill Feminina e ative o sininho para não perder nenhum conteúdo sobre relacionamentos, conquista e a psicologia masculina.Assista até o final e prepare-se para enxergar os homens com outros olhos.  O último sinal pode mudar tudo que você achava que sabia sobre o amor masculino. ❤️‍🔥#RedPillFeminina #SinaisDoAmor #Relacionamento #PsicologiaMasculina #ConquistaFeminina---### ✅ **PARTE 02 – Referências, obras e autores citados no roteiro****Autores e obras mencionados no vídeo:**1. **Rollo Tomassi** – *The Rational Male*     - Capítulo 4 (p. 23-26)     - Capítulo 10 (p. 141-144)2. **David Buss** – *A Mente do Homem*     - Capítulo 7 (p. 101-104)3. **Robert Glover** – *No More Mr. Nice Guy*     - Capítulo 5 (p. 89)4. **Esther Perel** – *Erotismo e as Relações Modernas*     - Capítulo 3 (p. 56-60)5. **Shannon L. Alder** – *300 Questions to Ask Your Lover*     - Capítulo 2 (p. 35)6. **John Gray** – *Homens São de Marte, Mulheres São de Vênus*     - Capítulo 8 (p. 112-116)---### ✅ **PARTE 03 – Palavras-chave (duas versões com até 500 caracteres cada)**📌 **Versão 1 – Palavras-chave voltadas para busca emocional e relacional:**amor masculino, homem apaixonado, sinais que ele gosta de você, relacionamento, homem emocionalmente indisponível, amor não declarado, paixão silenciosa, sinais de interesse masculino, psicologia masculina, comportamento masculino, ele me ama, homem calado, ele está apaixonado, linguagem corporal masculina, red pill feminina, análise de relacionamento, amor verdadeiro, como saber se ele gosta de mim, sinais ocultos de amor, homem reservado📌 **Versão 2 – Palavras-chave voltadas para conteúdo de autoajuda e crescimento feminino:**como entender os homens, sinais de que ele me ama, comportamento masculino, red pill para mulheres, o que os homens sentem, como saber se ele gosta de mim, ele demonstra amor, linguagem do amor masculino, homem apaixonado sinais, psicologia do homem, sinais sutis de amor, amor em silêncio, como conquistar um homem, análise crítica red pill, relacionamento feminino, inteligência emocional feminina, sinais do amor verdadeiro, despertar feminino, namoro consciente, autoconhecimento feminino",0,0,"Sinais de que um homem está secretamente apaixonado por você GRUPO TELEGRAM👇https://bit.ly/CanalRedpillfemininahttps://go.hotmart.com/Y97146592T?ap=c8bcCreditos Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/Sinais de que um homem está secretamente apaixonado por você### ✅ **PARTE 01 – Descrição para YouTube otimizada para SEO**💡 **Título sugerido (baseado no conteúdo e SEO):**  **7 SINAIS de que um Homem Está Secretamente APAIXONADO por Você (Mas Nunca Vai Dizer!)**📄 **Descrição para o vídeo (otimizada para SEO – até 5.000 caracteres):**Você já se perguntou se aquele homem que está sempre por perto, que te escuta, que te apoia… pode estar secretamente apaixonado por você? 🤔 Neste vídeo revelador do canal **Red Pill Feminina**, você vai aprender a identificar os sinais mais profundos e silenciosos que os homens demonstram quando estão emocionalmente envolvidos, mas não têm coragem de se declarar.💘 Descubra:- Como a mente masculina funciona quando o assunto é amor não verbalizado  - Por que muitos homens escondem seus sentimentos  - Os 7 sinais mais poderosos de que ele está apaixonado (e o mais raro será revelado no final!)  - O que fazer ao identificar esses sinais  - Como não deixar escapar o amor silencioso de um homem verdadeiro  Com base em obras como **“The Rational Male” de Rollo Tomassi**, **“A Mente do Homem” de David Buss**, **“No More Mr. Nice Guy” de Robert Glover**, **“Erotismo e as Relações Modernas” de Esther Perel**, **“300 Questions to Ask Your Lover” de Shannon L. Alder** e **“Homens São de Marte, Mulheres São de Vênus” de John Gray**, você vai entender a linguagem oculta do amor masculino.👉 Comente: Você já suspeitou que alguém estava apaixonado por você, mas nunca disse nada?  📢 Compartilhe este vídeo com aquela amiga que vive confusa com os sinais de um homem!  🔔 Inscreva-se no canal Red Pill Feminina e ative o sininho para não perder nenhum conteúdo sobre relacionamentos, conquista e a psicologia masculina.Assista até o final e prepare-se para enxergar os homens com outros olhos.  O último sinal pode mudar tudo que você achava que sabia sobre o amor masculino. ❤️‍🔥#RedPillFeminina #SinaisDoAmor #Relacionamento #PsicologiaMasculina #ConquistaFeminina---### ✅ **PARTE 02 – Referências, obras e autores citados no roteiro****Autores e obras mencionados no vídeo:**1. **Rollo Tomassi** – *The Rational Male*     - Capítulo 4 (p. 23-26)     - Capítulo 10 (p. 141-144)2. **David Buss** – *A Mente do Homem*     - Capítulo 7 (p. 101-104)3. **Robert Glover** – *No More Mr. Nice Guy*     - Capítulo 5 (p. 89)4. **Esther Perel** – *Erotismo e as Relações Modernas*     - Capítulo 3 (p. 56-60)5. **Shannon L. Alder** – *300 Questions to Ask Your Lover*     - Capítulo 2 (p. 35)6. **John Gray** – *Homens São de Marte, Mulheres São de Vênus*     - Capítulo 8 (p. 112-116)---### ✅ **PARTE 03 – Palavras-chave (duas versões com até 500 caracteres cada)**📌 **Versão 1 – Palavras-chave voltadas para busca emocional e relacional:**amor masculino, homem apaixonado, sinais que ele gosta de você, relacionamento, homem emocionalmente indisponível, amor não declarado, paixão silenciosa, sinais de interesse masculino, psicologia masculina, comportamento masculino, ele me ama, homem calado, ele está apaixonado, linguagem corporal masculina, red pill feminina, análise de relacionamento, amor verdadeiro, como saber se ele gosta de mim, sinais ocultos de amor, homem reservado📌 **Versão 2 – Palavras-chave voltadas para conteúdo de autoajuda e crescimento feminino:**como entender os homens, sinais de que ele me ama, comportamento masculino, red pill para mulheres, o que os homens sentem, como saber se ele gosta de mim, ele demonstra amor, linguagem do amor masculino, homem apaixonado sinais, psicologia do homem, sinais sutis de amor, amor em silêncio, como conquistar um homem, análise crítica red pill, relacionamento feminino, inteligência emocional feminina, sinais do amor verdadeiro, despertar feminino, namoro consciente, autoconhecimento feminino",0.03875561,0.27578020095825195,0.03875561,0.0064468384,0.0074365693,0.013972916,videos
video_8187,"Divorciei, pq me envolvi com meu chefe, aí fui demitida, quero voltar para o meu marido. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0,0,"Divorciei, pq me envolvi com meu chefe, aí fui demitida, quero voltar para o meu marido. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0.16678599,0.27115345001220703,0.16678599,0.013478675,0.019173764,0.03665562,videos
video_8191,"COMO PARAR DE SER FEITA DE BESTA  #amor #relacionamento #conquistaramor COMO PARAR DE SER FEITA DE BESTA Neste vídeo eu vou te ensinar a como parar de ser feita de besta no relacionamento. Se você esta cansada de sofrer pois o seu parceiro amoroso vive te fazendo de besta, te usando, e você se sente infeliz por isso, calma, eus vou te ajudar a você não ser mais bestinha e vista como bestona ou até mesmo se sentir como besta e enganada. 🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/🔴COMO RECONQUISTAR O EX🔴https://pay.kiwify.com.br/B5bvtUE🔴E-BOOK: 10 SEGREDOS PODEROSOS PARA AUMENTAR O AMOR-PRÓPRIO E POTENCIALIZAR SUA ATRAÇÃOhttps://pay.hotmart.com/C83942882PINSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS E TÉCNICAS DE SEDUÇÃO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤COMO PARAR DE SER FEITA DE BESTAhttps://youtube.com/shorts/GNPEMEZrI3M🚨Videos que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADEhttps://youtu.be/KgiHeongySk➤COMO PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE.https://youtu.be/67d0yYyVIp8➤QUAIS SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICOhttps://youtu.be/s4mve-Svf58➤3 ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL.https://youtu.be/4ldhbs-sq2E➤4 ATITUDES QUE AFASTAM OS HOMENShttps://youtu.be/sXr7rPLVb5Y➤4 COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHERhttps://youtu.be/2oARE1DH5Bw➤4 DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTAhttps://youtu.be/p0Tp5mIxfsg➤SERÁ QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO.https://youtu.be/DzyypBZ0e6A➤3 COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERERhttps://youtu.be/rMdqdIt8B6o➤GATILHOS VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA.https://youtu.be/TUuBavtdsM0===========================================================🔴 #relacionamento  #relacionamentoserio   #compromiso    #comoconquistarumhomem #besta🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",0,1,"COMO PARAR DE SER FEITA DE BESTA  #amor #relacionamento #conquistaramor COMO PARAR DE SER FEITA DE BESTA Neste vídeo eu vou te ensinar a como parar de ser feita de besta no relacionamento. Se você esta cansada de sofrer pois o seu parceiro amoroso vive te fazendo de besta, te usando, e você se sente infeliz por isso, calma, eus vou te ajudar a você não ser mais bestinha e vista como bestona ou até mesmo se sentir como besta e enganada. 🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/🔴COMO RECONQUISTAR O EX🔴https://pay.kiwify.com.br/B5bvtUE🔴E-BOOK: 10 SEGREDOS PODEROSOS PARA AUMENTAR O AMOR-PRÓPRIO E POTENCIALIZAR SUA ATRAÇÃOhttps://pay.hotmart.com/C83942882PINSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS E TÉCNICAS DE SEDUÇÃO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤COMO PARAR DE SER FEITA DE BESTAhttps://youtube.com/shorts/GNPEMEZrI3M🚨Videos que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADEhttps://youtu.be/KgiHeongySk➤COMO PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE.https://youtu.be/67d0yYyVIp8➤QUAIS SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICOhttps://youtu.be/s4mve-Svf58➤3 ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL.https://youtu.be/4ldhbs-sq2E➤4 ATITUDES QUE AFASTAM OS HOMENShttps://youtu.be/sXr7rPLVb5Y➤4 COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHERhttps://youtu.be/2oARE1DH5Bw➤4 DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTAhttps://youtu.be/p0Tp5mIxfsg➤SERÁ QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO.https://youtu.be/DzyypBZ0e6A➤3 COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERERhttps://youtu.be/rMdqdIt8B6o➤GATILHOS VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA.https://youtu.be/TUuBavtdsM0===========================================================🔴 #relacionamento  #relacionamentoserio   #compromiso    #comoconquistarumhomem #besta🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",0.2028889,0.2493581771850586,0.2028889,0.023076924,0.028418748,0.082619295,videos
video_8242,"Minha esposa foi convidada p uma festa, onde mrdo N pode ir 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0,0,"Minha esposa foi convidada p uma festa, onde mrdo N pode ir 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0.32074678,0.27359890937805176,0.32074678,0.037697118,0.04641757,0.08582769,videos
video_8337,Pare de dar intimidade para das pessoas 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,0,Pare de dar intimidade para das pessoas 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0.18269104,0.27375245094299316,0.18269104,0.015802706,0.019274252,0.03312982,videos
video_8349,"MARIDO FOI TRAIDO E EXPULSOU A MULHER DE CASA! #memes #relaciomento #humor #comedia  #redpill Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;MARIDO FOI TRAIDO E EXPULSOU A MULHER DE CASA!",0,0,"MARIDO FOI TRAIDO E EXPULSOU A MULHER DE CASA! #memes #relaciomento #humor #comedia  #redpill Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;MARIDO FOI TRAIDO E EXPULSOU A MULHER DE CASA!",0.30319387,0.2752354145050049,0.30319387,0.022839356,0.08170113,0.08410009,videos
video_8477,Como ser um homem de valor? | Thiago Schutz #shorts #relacionamento #valor #reflexão #amor,0,0,Como ser um homem de valor? | Thiago Schutz #shorts #relacionamento #valor #reflexão #amor,0.0051426115,0.3105490207672119,0.0011466531,0.000115036964,0.00035147966,0.0051426115,videos
video_849,"Jonathan ela é uma menina você não pode dar banho 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0,"Jonathan ela é uma menina você não pode dar banho 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0.08637348,0.24564838409423828,0.08637348,0.0046920776,0.0073625734,0.032799274,videos
video_850,"Por que meu marido não é velho, ele é mais velho do que eu 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0,"Por que meu marido não é velho, ele é mais velho do que eu 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0.0103670005,0.2855384349822998,0.0103670005,0.00071525574,0.0019238886,0.008633883,videos
video_8501,"ISSO FAZ A MULHER OLHAR PARA VOCÊ E GOSTAR | MARI VABO Corte do Episódio: MARI VABO (CRIADORA DO MOVIMENTO DOS ""HOMENS DOMINANTES"" ) #183Canal: REAL PODCAST OFICIAL👑 Deixe o seu like e se possível comente!- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa. "" ⚜️ Aprenda os segredos da conquista, desenvolva sua confiança e se torne o homem que as mulheres desejam. ✅️ Com dicas práticas e estratégias comprovadas, e um passo a passo para se tornar o verdadeiro protagonista de sua jornada amorosa. 🔥 Liberte o seu potencial e conquiste o coração das mulheres com o Método Alpha. Chegou a hora de se destacar!"" Instagram:   Tik Tok:  #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",1,0,"ISSO FAZ A MULHER OLHAR PARA VOCÊ E GOSTAR | MARI VABO Corte do Episódio: MARI VABO (CRIADORA DO MOVIMENTO DOS ""HOMENS DOMINANTES"" ) #183Canal: REAL PODCAST OFICIAL👑 Deixe o seu like e se possível comente!- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa. "" ⚜️ Aprenda os segredos da conquista, desenvolva sua confiança e se torne o homem que as mulheres desejam. ✅️ Com dicas práticas e estratégias comprovadas, e um passo a passo para se tornar o verdadeiro protagonista de sua jornada amorosa. 🔥 Liberte o seu potencial e conquiste o coração das mulheres com o Método Alpha. Chegou a hora de se destacar!"" Instagram:   Tik Tok:  #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",0.083999306,0.2711043357849121,0.083999306,0.006904602,0.029402243,0.02373764,videos
video_8564,"MULHER FALA QUE ESTAVÁ SEPARADA A 5 ANOS PARA O AMANTE E O MARIDO DESCOBRE TUDO! #humor #memes Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;MULHER FALA QUE ESTAVÁ SEPARADA A 5 ANOS PARA O AMANTE E O MARIDO DESCOBRE TUDO!",0,0,"MULHER FALA QUE ESTAVÁ SEPARADA A 5 ANOS PARA O AMANTE E O MARIDO DESCOBRE TUDO! #humor #memes Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;MULHER FALA QUE ESTAVÁ SEPARADA A 5 ANOS PARA O AMANTE E O MARIDO DESCOBRE TUDO!",0.2359567,0.22962141036987305,0.2359567,0.017158391,0.06613251,0.053205602,videos
video_8641,"brasileiro tem espírito de porco Uma conversa descontraída sobre o jeitinho brasileiro, o seu espírito de porco e seu comportamento baseado em invejaBLACKBOX (acesso a tudo por R$59,99/mês) https://alphalifeplus.com/black-box-2024/► Instagram: https://www.instagram.com/copini_alphalife/► Contato Suporte para alunos: alphalifesuporte .comEmail comercial: alphalifecopini .com",0,1,"brasileiro tem espírito de porco Uma conversa descontraída sobre o jeitinho brasileiro, o seu espírito de porco e seu comportamento baseado em invejaBLACKBOX (acesso a tudo por R$59,99/mês) https://alphalifeplus.com/black-box-2024/► Instagram: https://www.instagram.com/copini_alphalife/► Contato Suporte para alunos: alphalifesuporte .comEmail comercial: alphalifecopini .com",0.48915586,0.28791308403015137,0.47119883,0.23223256,0.48915586,0.47787863,videos
video_866,"ESPECIAL:: RENATO TREZOITÃO PRESIDENTE: BUKELE DA BAHIA - DIRETAMENTE DE SALVADOR! ESPECIAL:: RENATO TREZOITÃO PRESIDENTE: BUKELE DA BAHIA - DIRETAMENTE DE SALVADOR!.▶KOTAI PROJECThttps://www.instagram.com/kotai.project/?igsh=MWtoMTJkM2Z3MDMweg%3D%3D# ▶ DINOXXhttps://dinoxx.com.br/redcast/▶ EDUCAÇÃO REALhttps://payfast.greenn.com.br/113647/?a_id=913455.▶ 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 https://institutooliver.com.br/ 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 https://go.hotmart.com/S28462720M 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 https://go.hotmart.com/Y11127534P 📞 34-993004408📶  ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: https://creators.insiderstore.com.br/Redcast▶ FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTOhttps://www.ftw.com.br/?parceiro=9755▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link:https://www.insiderstore.com.br/?utm_medium=a64a8e2e&utm_campaign=FavoritosInsider&cupom=REDCASTBF&utm_source=influmkt-bf▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: https://open.spotify.com/show/2qGNLUOtkA55qknCHicdoTYouTube Music: https://music.youtube.com/channel/UCeL1a4rpEA8UG9IQIewPccgAmazon Music: https://music.amazon.com.br/podcasts/5a492610-0c19-4087-9fde-a24f90421a10/redcastApple Podcasts: https://podcasts.apple.com/us/podcast/redcast/id1784860273",0,0,"ESPECIAL:: RENATO TREZOITÃO PRESIDENTE: BUKELE DA BAHIA - DIRETAMENTE DE SALVADOR! ESPECIAL:: RENATO TREZOITÃO PRESIDENTE: BUKELE DA BAHIA - DIRETAMENTE DE SALVADOR!.▶KOTAI PROJECThttps://www.instagram.com/kotai.project/?igsh=MWtoMTJkM2Z3MDMweg%3D%3D# ▶ DINOXXhttps://dinoxx.com.br/redcast/▶ EDUCAÇÃO REALhttps://payfast.greenn.com.br/113647/?a_id=913455.▶ 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 https://institutooliver.com.br/ 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 https://go.hotmart.com/S28462720M 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 https://go.hotmart.com/Y11127534P 📞 34-993004408📶  ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: https://creators.insiderstore.com.br/Redcast▶ FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTOhttps://www.ftw.com.br/?parceiro=9755▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link:https://www.insiderstore.com.br/?utm_medium=a64a8e2e&utm_campaign=FavoritosInsider&cupom=REDCASTBF&utm_source=influmkt-bf▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: https://open.spotify.com/show/2qGNLUOtkA55qknCHicdoTYouTube Music: https://music.youtube.com/channel/UCeL1a4rpEA8UG9IQIewPccgAmazon Music: https://music.amazon.com.br/podcasts/5a492610-0c19-4087-9fde-a24f90421a10/redcastApple Podcasts: https://podcasts.apple.com/us/podcast/redcast/id1784860273",0.035220183,0.2382650375366211,0.035220183,0.0048828125,0.008213525,0.021417208,videos
video_8728,“Hoje ela apareceu em um relacionamento sério dizendo amar o cara” 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,“Hoje ela apareceu em um relacionamento sério dizendo amar o cara” 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.19029272,0.28517723083496094,0.19029272,0.012574885,0.014149316,0.029604018,videos
video_8768,"ROSCA ALTERNADA COM HALTERES! DEIXO POR ÚLTIMO PARA NÃO BOTAR MUITA CARGA #musculação #academia Um exercício muito bom, deixo por último, começando com 22kg e baixando até 18kg cada lado. Antes que falem, algum balanço do corpo vai acontecer, a menos que vocês usem pesos de pilates",0,0,"ROSCA ALTERNADA COM HALTERES! DEIXO POR ÚLTIMO PARA NÃO BOTAR MUITA CARGA #musculação #academia Um exercício muito bom, deixo por último, começando com 22kg e baixando até 18kg cada lado. Antes que falem, algum balanço do corpo vai acontecer, a menos que vocês usem pesos de pilates",0.050078966,0.25201916694641113,0.050078966,0.00333786,0.004347248,0.012756908,videos
