id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
comentario_406603,"Acredite isso existe meu irmão  tem um jeito cafageste de dizer "" Bom Dia "" à  uma mulher...",0,0,"Acredite isso existe meu irmão  tem um jeito cafageste de dizer "" Bom Dia "" à  uma mulher...",0.17718399,0.27306556701660156,0.17718399,0.0060272217,0.052944973,0.089778624,comentarios
comentario_2192278,Sou uma mulher surtada e também é claro que ele tem que ter um par de chifres depois de tudo isso😂,0,0,Sou uma mulher surtada e também é claro que ele tem que ter um par de chifres depois de tudo isso😂,0.23379272,0.284365177154541,0.23379272,0.013736901,0.021585498,0.061976057,comentarios
comentario_2971383,Fico pensando a mulher caindo de bêbada e a desgraça da bebida não cai da mão affff😡,0,0,Fico pensando a mulher caindo de bêbada e a desgraça da bebida não cai da mão affff😡,0.3048984,0.28376150131225586,0.3048984,0.022193791,0.10221587,0.24835461,comentarios
comentario_347307,1:20 😢😢😢😢😢A viol€ncla foi essa dancinha 😢😢😢,0,0,1:20 😢😢😢😢😢A viol€ncla foi essa dancinha 😢😢😢,0.37751234,0.28852128982543945,0.37751234,0.023076924,0.025404079,0.08533409,comentarios
comentario_2814709,"Abrangente este link Luana.Giovani falou , F...da se se O.Homem.ta desempregado Morrendo em.um Hospital , se está doente ...",0,0,"Abrangente este link Luana.Giovani falou , F...da se se O.Homem.ta desempregado Morrendo em.um Hospital , se está doente ...",0.3393024,0.3065621852874756,0.33338684,0.023076924,0.018168874,0.3393024,comentarios
comentario_1753540,Isso é bom demais kkkkkkQue venham mais vídeos deste.,0,0,Isso é bom demais kkkkkkQue venham mais vídeos deste.,0.0438942,0.2779264450073242,0.0438942,0.0051116943,0.007880543,0.013364912,comentarios
comentario_346567,Eu sei bemEu ja casei com um banana😚🗡️🗡️🗡️,0,1,Eu sei bemEu ja casei com um banana😚🗡️🗡️🗡️,0.11223003,0.2628490924835205,0.11223003,0.0064468384,0.00673361,0.030154925,comentarios
comentario_1005391,"  com vc, mas se estiver se referindo à mulher, neste caso ela nem deveria sentar para tirar a foto. Então, sim, ela fez feio.",0,1,"  com vc, mas se estiver se referindo à mulher, neste caso ela nem deveria sentar para tirar a foto. Então, sim, ela fez feio.",0.4014846,0.25312018394470215,0.4014846,0.01896597,0.09659086,0.37166002,comentarios
comentario_1167889,"Entrega o teu caminho ao Senhor, confia nele, e Ele tudo fará” é do Salmo 37:5: DEUS PS ABENÇOE!❤❤❤",0,0,"Entrega o teu caminho ao Senhor, confia nele, e Ele tudo fará” é do Salmo 37:5: DEUS PS ABENÇOE!❤❤❤",0.008670582,0.2447068691253662,0.008670582,0.0007009506,0.0022291208,0.0075698765,comentarios
comentario_2727243,Só dá vontade de sorrir 😂😂😂😂😂😂😂😂😂😂😂😂,0,0,Só dá vontade de sorrir 😂😂😂😂😂😂😂😂😂😂😂😂,0.010806813,0.2862968444824219,0.010806813,0.0006580353,0.0011561831,0.0072658747,comentarios
comentario_757792,"Ore para que quando ele cresça, permaneça com esses sentimentos amorosos com a mãe e o pai também. 🎉🎉🎉",0,0,"Ore para que quando ele cresça, permaneça com esses sentimentos amorosos com a mãe e o pai também. 🎉🎉🎉",0.009613037,0.26592493057250977,0.009613037,0.0005555153,0.0013041744,0.007835878,comentarios
comentario_2068988,"🤔 isso nem mi surpreende pode ser que muitos homens são assim mais isso é característica biologia de toda mulher nunca é bom o suficiente sempre querem mais... podem mi chamar de machista o que quiser, porém mentindo eu não estou.",1,1,"🤔 isso nem mi surpreende pode ser que muitos homens são assim mais isso é característica biologia de toda mulher nunca é bom o suficiente sempre querem mais... podem mi chamar de machista o que quiser, porém mentindo eu não estou.",0.36867723,0.2918989658355713,0.36867723,0.021290002,0.36702603,0.24287975,comentarios
comentario_2983413,Só consigo  me lembro de quanto o Alan da série  Dois homens e meio sofreu na mão da ex esposa,0,0,Só consigo  me lembro de quanto o Alan da série  Dois homens e meio sofreu na mão da ex esposa,0.026499467,0.24954748153686523,0.026499467,0.0014591217,0.0028673338,0.0116169015,comentarios
comentario_2129854,"No final ele perduou ela, e foram viver feliz para mais chifres 😂😂🤣",0,1,"No final ele perduou ela, e foram viver feliz para mais chifres 😂😂🤣",0.11479026,0.26479411125183105,0.11479026,0.004081726,0.0051797,0.035553806,comentarios
comentario_2571221,"""ganhou uma casinha"" . Sempre levam algo.",0,0,"""ganhou uma casinha"" . Sempre levam algo.",0.032863233,0.2699398994445801,0.032863233,0.0010156631,0.0020256327,0.01625293,comentarios
comentario_3020953,Quando sair do meu relacionamento nao fui mas o mesmo... Hj eu vejo um mundo muito frio... Onde eu sei q tenho ser racional 100% das vezes a nos homens a emoção so nos destroi......,0,0,Quando sair do meu relacionamento nao fui mas o mesmo... Hj eu vejo um mundo muito frio... Onde eu sei q tenho ser racional 100% das vezes a nos homens a emoção so nos destroi......,0.048099842,0.2739224433898926,0.048099842,0.0019836426,0.014852738,0.02264188,comentarios
comentario_2624946,"O homem traído, porém honrado, deveria imaginar a situação da mulher traindo ele, chegando em casa, beijando ele depois de ter dado o toba e terem finalizado na boquinha dela.Se o cara imaginar essa porra e ficar com a mulher, ele é pervertido, sádico e imoral, segundo os costumes padrões do homem médio.",1,1,"O homem traído, porém honrado, deveria imaginar a situação da mulher traindo ele, chegando em casa, beijando ele depois de ter dado o toba e terem finalizado na boquinha dela.Se o cara imaginar essa porra e ficar com a mulher, ele é pervertido, sádico e imoral, segundo os costumes padrões do homem médio.",0.0050499863,0.2794685363769531,0.0005301307,0.00015974045,7.5729986e-05,0.0050499863,comentarios
comentario_1654060,O homem mais ser mais homem quando ele entender que nunca vai ser amado.,0,0,O homem mais ser mais homem quando ele entender que nunca vai ser amado.,0.0047344062,0.30336666107177734,0.00014038647,3.2782555e-06,1.6836915e-05,0.0047344062,comentarios
comentario_1641233,Vídeo tão real como a luz do dia.,0,0,Vídeo tão real como a luz do dia.,0.0126288915,0.28043460845947266,0.0126288915,0.0011968613,0.0035517942,0.008405882,comentarios
comentario_1070446,​  maioria dos homens vive na escassez a mulher faz sexo na hora que ela quiser o homem faz sexo com ele consegue vc sabe muito bem que não é a mesma coisa,1,1,​  maioria dos homens vive na escassez a mulher faz sexo na hora que ela quiser o homem faz sexo com ele consegue vc sabe muito bem que não é a mesma coisa,0.51980776,0.28969740867614746,0.51980776,0.13336399,0.32768643,0.25404143,comentarios
comentario_514759,"Eu tinha a mesma função num negocio proprio com um parente, mas só eu não tinha salario, só eu voltava a pé, e só eu fazia o ""trabalho sujo"" percebendo isso pulei fora, e na familia fui ainda chamado de preguiçoso.",0,0,"Eu tinha a mesma função num negocio proprio com um parente, mas só eu não tinha salario, só eu voltava a pé, e só eu fazia o ""trabalho sujo"" percebendo isso pulei fora, e na familia fui ainda chamado de preguiçoso.",0.07054565,0.28713250160217285,0.07054565,0.0019836426,0.004421244,0.035443626,comentarios
comentario_238743,"Cativar a nora?Nem sempre é possível. No caso da minha cunhada, descobrimos que ela gosta de colar velcro e casou com o meu irmão apenas para esfregar na cara do ex-marido dela e tentar limpar a imagem dela na cidade de onde veio. Infelizmente, ele não acredita e acha que não gostamos dela por já ter sido casada, mas não é o caso. O que é inadmissível e irremediável é a motivação do primeiro divórcio. Não dá para compatibilizar.",0,1,"Cativar a nora?Nem sempre é possível. No caso da minha cunhada, descobrimos que ela gosta de colar velcro e casou com o meu irmão apenas para esfregar na cara do ex-marido dela e tentar limpar a imagem dela na cidade de onde veio. Infelizmente, ele não acredita e acha que não gostamos dela por já ter sido casada, mas não é o caso. O que é inadmissível e irremediável é a motivação do primeiro divórcio. Não dá para compatibilizar.",0.1537979,0.28534650802612305,0.1537979,0.008621216,0.015958117,0.045593183,comentarios
comentario_2238960,Será que ela tá por fora do preço de mercado😂😂😂,0,0,Será que ela tá por fora do preço de mercado😂😂😂,0.024967449,0.31424617767333984,0.024967449,0.0007677078,0.001294925,0.013744914,comentarios
comentario_216968,Fake... foca em mostrar mulheres pilantras que essa é sua praia.,1,1,Fake... foca em mostrar mulheres pilantras que essa é sua praia.,0.26859093,0.27596211433410645,0.26859093,0.0126394415,0.030949092,0.24903896,comentarios
comentario_1675386,"Boa noite Dom sandro, acredito que o caso da Russia seja diferente, eles não querem feminismo por lá.",0,0,"Boa noite Dom sandro, acredito que o caso da Russia seja diferente, eles não querem feminismo por lá.",0.18705739,0.27612996101379395,0.15435068,0.00459671,0.18705739,0.04090862,comentarios
comentario_2416819,As mulheres estão indo para academia de calcinha. Mulher vulgar sem valor.,1,1,As mulheres estão indo para academia de calcinha. Mulher vulgar sem valor.,0.743089,0.2749197483062744,0.743089,0.44787344,0.5516043,0.71120167,comentarios
comentario_1146541,Aiai o pessoal pede igualdade mas quando da merda reclama dos homens😑😑😑😑,0,1,Aiai o pessoal pede igualdade mas quando da merda reclama dos homens😑😑😑😑,0.584095,0.2926828861236572,0.584095,0.16960317,0.28034934,0.4378843,comentarios
comentario_2377232,"Ela deixou de ser o padrão de mulher compativel com  os caras aqui dos comentários, por isso estão julgando ela, quando estava como uma prostituta nenhum deles aqui falou mal dela, muito pelo contrário até gostavam, que ela siga firme genuina na sua conversão.",0,0,"Ela deixou de ser o padrão de mulher compativel com  os caras aqui dos comentários, por isso estão julgando ela, quando estava como uma prostituta nenhum deles aqui falou mal dela, muito pelo contrário até gostavam, que ela siga firme genuina na sua conversão.",0.4555076,0.24927949905395508,0.40891263,0.101760045,0.22935481,0.4555076,comentarios
comentario_1529227,"JESUS CRISTO te ama e te perdoa pelos teus pecados, basta arrepender-se, renuncia-los e não comete-los novamente.
Obedeça os mandamentos para que não venhas a entristecer o ESPÍRITO SANTO DE DEUS, para que não afaste o ESPÍRITO SANTO DE DEUS da sua vida.

MARCOS 12: 30-31.
30. Disse-lhes Jesus: e tu amarás o Senhor teu Deus com todo o teu coração, e com toda tua alma, e com toda a tua mente, e com toda a tua força; este é o primeiro mandamento.
31. E o segundo é semelhante, a este: Tu amarás o teu próximo como a ti mesmo. Não há outro mandamento maior do que estes.

MARCOS 7: 21-23.
21. Porque do interior do coração dos homens, procedem maus pensamentos, adultérios, fornicações, assassinatos,
22. roubos, cobiça, maldade, engano, lascívia, inveja, blasfêmia, soberba, insensatez;
23. todas estas coisas más procedem de dentro e corrompem o homem.

1 CORÍNTIOS 6: 9-10
9. Não sabeis que os injustos não herdarão o reino de Deus? Não vos enganeis; nem os fornicadores, nem os idólatras, nem os adúlteros, nem os efeminados, nem os abusadores de si mesmo com os do sexo masculino, 
10. nem os ladrões, nem os cobiçosos, nem os bêbados, nem os difamadores, nem os extorquidores, herdarão o reino de Deus.

GÁLATAS 5: 19-21
19. Ora, as obras da carne são manifestas e aqui estão: Adultério, fornicação, impureza, lascívia,
20. idolatria, feitiçaria, ódio, discórdia, rivalidade, ira, porfia, rebeliões, heresias,
21. invejas, homicídios, bebedeiras, orgias e outras coisas semelhantes. A respeito dessas coisas vos falo, como já vos falei outrora, que os que praticam tais coisas não hão de herdar o reino de Deus.

APOCALIPSE 20: 15
15. E todo aquele que não foi encontrado inscrito no livro da vida foi lançado no lago de fogo.

APOCALIPSE 21: 8
8. Mas os medrosos, e incrédulos, e os abomináveis, e assassinos, e devassos, e feiticeiros, e idólatras e todos os mentirosos, terão sua parte no lago que arde com fogo e enxofre; que é a segunda morte.


Não deixe para amanhã, aceite hoje a JESUS CRISTO como o seu único e suficiente salvador.
E se você se afastou, volte pra JESUS pois ele não te esqueceu e luta por você para que você creia nele e assim não pereça mas tenha a vida eterna. (JOÃO 3: 16)
Não se esqueça que JESUS pagou com o próprio sangue inocente na cruz do calvário para que você e eu fossemos perdoados pelos nossos pecados e para que não pecássemos mais.
JESUS veio ao mundo não para condena-lo, mas para que o mundo possa ser salvo através dele. (JOÃO 3: 17)
DEUS de Israel seja Exaltado! JESUS seja Louvado! Que a paz e o amor de JESUS CRISTO esteja com você e com toda a sua família.",0,0,"JESUS CRISTO te ama e te perdoa pelos teus pecados, basta arrepender-se, renuncia-los e não comete-los novamente.
Obedeça os mandamentos para que não venhas a entristecer o ESPÍRITO SANTO DE DEUS, para que não afaste o ESPÍRITO SANTO DE DEUS da sua vida.

MARCOS 12: 30-31.
30. Disse-lhes Jesus: e tu amarás o Senhor teu Deus com todo o teu coração, e com toda tua alma, e com toda a tua mente, e com toda a tua força; este é o primeiro mandamento.
31. E o segundo é semelhante, a este: Tu amarás o teu próximo como a ti mesmo. Não há outro mandamento maior do que estes.

MARCOS 7: 21-23.
21. Porque do interior do coração dos homens, procedem maus pensamentos, adultérios, fornicações, assassinatos,
22. roubos, cobiça, maldade, engano, lascívia, inveja, blasfêmia, soberba, insensatez;
23. todas estas coisas más procedem de dentro e corrompem o homem.

1 CORÍNTIOS 6: 9-10
9. Não sabeis que os injustos não herdarão o reino de Deus? Não vos enganeis; nem os fornicadores, nem os idólatras, nem os adúlteros, nem os efeminados, nem os abusadores de si mesmo com os do sexo masculino, 
10. nem os ladrões, nem os cobiçosos, nem os bêbados, nem os difamadores, nem os extorquidores, herdarão o reino de Deus.

GÁLATAS 5: 19-21
19. Ora, as obras da carne são manifestas e aqui estão: Adultério, fornicação, impureza, lascívia,
20. idolatria, feitiçaria, ódio, discórdia, rivalidade, ira, porfia, rebeliões, heresias,
21. invejas, homicídios, bebedeiras, orgias e outras coisas semelhantes. A respeito dessas coisas vos falo, como já vos falei outrora, que os que praticam tais coisas não hão de herdar o reino de Deus.

APOCALIPSE 20: 15
15. E todo aquele que não foi encontrado inscrito no livro da vida foi lançado no lago de fogo.

APOCALIPSE 21: 8
8. Mas os medrosos, e incrédulos, e os abomináveis, e assassinos, e devassos, e feiticeiros, e idólatras e todos os mentirosos, terão sua parte no lago que arde com fogo e enxofre; que é a segunda morte.


Não deixe para amanhã, aceite hoje a JESUS CRISTO como o seu único e suficiente salvador.
E se você se afastou, volte pra JESUS pois ele não te esqueceu e luta por você para que você creia nele e assim não pereça mas tenha a vida eterna. (JOÃO 3: 16)
Não se esqueça que JESUS pagou com o próprio sangue inocente na cruz do calvário para que você e eu fossemos perdoados pelos nossos pecados e para que não pecássemos mais.
JESUS veio ao mundo não para condena-lo, mas para que o mundo possa ser salvo através dele. (JOÃO 3: 17)
DEUS de Israel seja Exaltado! JESUS seja Louvado! Que a paz e o amor de JESUS CRISTO esteja com você e com toda a sua família.",0.030506283,0.2770674228668213,0.030506283,0.0019264221,0.00984143,0.015796926,comentarios
comentario_2130854,Ate parece que todos os Homens do mundo vão encontra a segunda mulher digna de se chama de mulher para casar!,1,1,Ate parece que todos os Homens do mundo vão encontra a segunda mulher digna de se chama de mulher para casar!,0.147767,0.3012237548828125,0.147767,0.0090408325,0.10221587,0.06442356,comentarios
comentario_636936,😂kkkkk 😅kkkkk kkkkk Tudo mentira?,0,0,😂kkkkk 😅kkkkk kkkkk Tudo mentira?,0.08637348,0.27362823486328125,0.08637348,0.0021839142,0.0027563404,0.03511308,comentarios
comentario_1760855,Mais um no colo da Medusa. Quando ele olhar pra trás vai perder tudo e vai ficar duro como pedra.,1,1,Mais um no colo da Medusa. Quando ele olhar pra trás vai perder tudo e vai ficar duro como pedra.,0.17718399,0.28112053871154785,0.17718399,0.0064086914,0.007547563,0.089778624,comentarios
comentario_816871,"estava conversando sobre isso com um amigo ontem, a gente iria descer no carnaval, e acabamos desistindo porque foi acontecendo uma série de imprevistos. E na conversa a gente foi concordando que enquanto a gente corre atrás de mulher elas estão curtindo a vida e você está deixando de viver a sua vida",0,0,"estava conversando sobre isso com um amigo ontem, a gente iria descer no carnaval, e acabamos desistindo porque foi acontecendo uma série de imprevistos. E na conversa a gente foi concordando que enquanto a gente corre atrás de mulher elas estão curtindo a vida e você está deixando de viver a sua vida",0.11347008,0.2766122817993164,0.11347008,0.0043296814,0.056582913,0.026315894,comentarios
comentario_1131157,"O passado importa sim! Inclusive o passado do homem, as mulheres não devem se envolver com homens rodados  que já foram pra cama com várias parceiras.",0,1,"O passado importa sim! Inclusive o passado do homem, as mulheres não devem se envolver com homens rodados  que já foram pra cama com várias parceiras.",0.24603334,0.27295637130737305,0.24603334,0.013672344,0.15945168,0.10294484,comentarios
comentario_992506,"""Supostamente progressistas""É a mesma ladainha de ""Cuba não é o verdadeiro comunismo, Nicolas Maduro é direitista"" e por aí vai.O pior cego é aquele que não ver.",0,0,"""Supostamente progressistas""É a mesma ladainha de ""Cuba não é o verdadeiro comunismo, Nicolas Maduro é direitista"" e por aí vai.O pior cego é aquele que não ver.",0.3388922,0.27358269691467285,0.30464804,0.005874634,0.08831879,0.3388922,comentarios
comentario_244642,"A intenção deve ser essa pq se tem vídeo,  17 pessoas,  o dono da academia todos testemunhas,  o que a polícia precisa mais pra entender que esse não fez nada e essa puta tá bancando a secretaria do demônio destruindo famílias prendendo um inocente enfim ou a justiça tá mesmo cega  ou própria justiça se rendeu a maldade e a difamação das famílias.",1,1,"A intenção deve ser essa pq se tem vídeo,  17 pessoas,  o dono da academia todos testemunhas,  o que a polícia precisa mais pra entender que esse não fez nada e essa puta tá bancando a secretaria do demônio destruindo famílias prendendo um inocente enfim ou a justiça tá mesmo cega  ou própria justiça se rendeu a maldade e a difamação das famílias.",0.5130944,0.28777456283569336,0.4977744,0.18844056,0.1007269,0.5130944,comentarios
comentario_1833219,"@  existem casos específicos onde a pessoa quase não muda, mas a regra é que haverão muitas mudanças e isso é inegável.",0,0,"@  existem casos específicos onde a pessoa quase não muda, mas a regra é que haverão muitas mudanças e isso é inegável.",0.015267765,0.2788972854614258,0.015267765,0.0006389618,0.0031263188,0.008785884,comentarios
comentario_2259335,"Oxi oxi oxi, vou nem zoar, vai que é doença!",0,0,"Oxi oxi oxi, vou nem zoar, vai que é doença!",0.24924077,0.273221492767334,0.24924077,0.012283325,0.011543332,0.16053712,comentarios
comentario_920300,Eu admiro vc ainda está com está mulher kkkkkkk,0,1,Eu admiro vc ainda está com está mulher kkkkkkk,0.05304765,0.27492547035217285,0.05304765,0.0037765503,0.009767435,0.018774498,comentarios
comentario_26780,"O QUE É ROD4D4 PRA VCS?Rodada é quem transa com qqr namorado! AAA MAS A MINHA SÓ TR..PAVA COM COMPROMISSO.AHAM! Te garanto que só NÃO ficou com o ex, porque o EX NÃO QUIS.Salvo algumas raras exceções. Que eu nao quero conhecer.",1,1,"O QUE É ROD4D4 PRA VCS?Rodada é quem transa com qqr namorado! AAA MAS A MINHA SÓ TR..PAVA COM COMPROMISSO.AHAM! Te garanto que só NÃO ficou com o ex, porque o EX NÃO QUIS.Salvo algumas raras exceções. Que eu nao quero conhecer.",0.53579444,0.3074820041656494,0.53579444,0.35022295,0.062039822,0.40243408,comentarios
comentario_1021717,Meu amigo você   nao está preparado para nada porque o sentiEnto amor a gente não  escolhe o amor acontece é  como um acidente e n,0,0,Meu amigo você   nao está preparado para nada porque o sentiEnto amor a gente não  escolhe o amor acontece é  como um acidente e n,0.067380086,0.2662088871002197,0.067380086,0.0023651123,0.0045137387,0.031146556,comentarios
comentario_1674030,Quem é esta senhora? Vou começar segui-la.,0,0,Quem é esta senhora? Vou começar segui-la.,0.032156147,0.2784719467163086,0.032156147,0.0011825562,0.0034962974,0.021417208,comentarios
comentario_2331106,"Concordo plenamente com ela, não foi um erro, foi uma escolha. Cuidado guerreiros, caráter não é pra muitas.",1,1,"Concordo plenamente com ela, não foi um erro, foi uma escolha. Cuidado guerreiros, caráter não é pra muitas.",0.021314176,0.24141526222229004,0.021314176,0.0006723404,0.0029228306,0.013402912,comentarios
comentario_2605921,@  olha aeeeeww põe um queijinho aeeew um presentinho na lasaaanha kkkkk,0,0,@  olha aeeeeww põe um queijinho aeeew um presentinho na lasaaanha kkkkk,0.3057765,0.27422571182250977,0.3057765,0.023076924,0.026810925,0.0818789,comentarios
comentario_2466177,"  só parar de ver esse canal, simples",0,0,"  só parar de ver esse canal, simples",0.3389984,0.24595189094543457,0.3389984,0.017222947,0.03919895,0.09855611,comentarios
comentario_1355286,Mano esse cara é uma lenda. Se não tiver dinheiro vai passar a madrugada na lavandaria do restaurante 😅,0,0,Mano esse cara é uma lenda. Se não tiver dinheiro vai passar a madrugada na lavandaria do restaurante 😅,0.19893374,0.27364397048950195,0.19893374,0.0076675415,0.0061046463,0.0720671,comentarios
comentario_1314460,"Isso não influência muita na vida da mulher, meu pai é super ausente e não gosto de vestir roupas curtas e nem de ficar ""curtind""  o mundão. Cada mulher age como deseja agir independente de quem esta por perto",0,0,"Isso não influência muita na vida da mulher, meu pai é super ausente e não gosto de vestir roupas curtas e nem de ficar ""curtind""  o mundão. Cada mulher age como deseja agir independente de quem esta por perto",0.04240986,0.2827475070953369,0.04240986,0.0017547607,0.029660052,0.01625293,comentarios
comentario_1768431,"Ficar sem sexo não tem como é da natureza dos homens, só não precisar casar simples assim.",1,0,"Ficar sem sexo não tem como é da natureza dos homens, só não precisar casar simples assim.",0.15545623,0.24146437644958496,0.15545623,0.010757446,0.060675595,0.04149419,comentarios
comentario_105308,Depois dos 30 anos elas querem que aqueles caras que elas rejeitaram no passado assuma compromisso com elas.,1,1,Depois dos 30 anos elas querem que aqueles caras que elas rejeitaram no passado assuma compromisso com elas.,0.0052138623,0.24021029472351074,0.0013429979,7.56979e-05,0.0002520479,0.0052138623,comentarios
comentario_2498526,eu.fiquei com meu esposo att falecer março agora fez 6 anos.ele n era rico mas nossa uniào for por DEUS.E NÃO POR INTERESSE.,0,0,eu.fiquei com meu esposo att falecer março agora fez 6 anos.ele n era rico mas nossa uniào for por DEUS.E NÃO POR INTERESSE.,0.044388983,0.27384328842163086,0.044388983,0.0019550323,0.012541492,0.015948927,comentarios
comentario_1854587,Eu bati na trave para ser Pretty Boy,0,0,Eu bati na trave para ser Pretty Boy,0.11367676,0.2835667133331299,0.11367676,0.0075912476,0.008435511,0.022899706,comentarios
comentario_1781818,Casadas que querem todos os direitos mas querem ter vida de solteira e privada viva a hipocrisia,1,1,Casadas que querem todos os direitos mas querem ter vida de solteira e privada viva a hipocrisia,0.3388922,0.27237915992736816,0.30464804,0.013736901,0.120924085,0.3388922,comentarios
comentario_2713677,"Bela atuação, teve uma hora que a mulher quase riu ali Mentiraiada do caraio",0,1,"Bela atuação, teve uma hora que a mulher quase riu ali Mentiraiada do caraio",0.39644176,0.328995943069458,0.39644176,0.023076924,0.02439919,0.24561718,comentarios
comentario_2968083,"Os dias seria abreviado, as pessoas estao pertubadas consumismo!!!",0,0,"Os dias seria abreviado, as pessoas estao pertubadas consumismo!!!",0.11078331,0.28066110610961914,0.11078331,0.0026130676,0.012842959,0.06634661,comentarios
comentario_1696748,"Sempre um machista para socorrer uma feminista!  Trouxas, por isso estamos nessa situação!",1,1,"Sempre um machista para socorrer uma feminista!  Trouxas, por isso estamos nessa situação!",0.46327567,0.2991056442260742,0.4269174,0.02604016,0.38246045,0.46327567,comentarios
comentario_1948484,onde encontrar essa mulher? Em Marte?,0,0,onde encontrar essa mulher? Em Marte?,0.19789438,0.2814955711364746,0.19789438,0.006980896,0.05794714,0.0573046,comentarios
comentario_162539,"Verdade, eu tenho toc diagnosticado e a meditação ajuda muito",0,0,"Verdade, eu tenho toc diagnosticado e a meditação ajuda muito",0.010681152,0.303607702255249,0.010681152,0.0006866455,0.0019886347,0.007531876,comentarios
comentario_525892,"Deus do céu, essa primeira mulher conseguiu passar para o mundo inteiro o quanto é   a credo 🤮🤮🤮",0,1,"Deus do céu, essa primeira mulher conseguiu passar para o mundo inteiro o quanto é   a credo 🤮🤮🤮",0.18649188,0.23901128768920898,0.18649188,0.01083374,0.06476828,0.08410009,comentarios
comentario_2804934,"Os ""experts"" em relacionamentos modernos continuam batendo na tecla da igualdade. As feministas e as intoxicadas pelo movimento (todas as mulheres; sem exceção) nunca quiseram igualdade, mas sim subjugar os homens, destruindo a nossa masculinidade e nos sufocando com leis desiguais e opressoras. O casamento virou uma instituição falida, e qualquer tipo de relacionamento com as mulheres atuais, virou algo desvantajoso e muito perigoso para os homens. Um simples atendimento de uma secretária, lojista ou seja lá o que for, pode ser desastroso e irreversível para a nossa honra e reputação.",1,1,"Os ""experts"" em relacionamentos modernos continuam batendo na tecla da igualdade. As feministas e as intoxicadas pelo movimento (todas as mulheres; sem exceção) nunca quiseram igualdade, mas sim subjugar os homens, destruindo a nossa masculinidade e nos sufocando com leis desiguais e opressoras. O casamento virou uma instituição falida, e qualquer tipo de relacionamento com as mulheres atuais, virou algo desvantajoso e muito perigoso para os homens. Um simples atendimento de uma secretária, lojista ou seja lá o que for, pode ser desastroso e irreversível para a nossa honra e reputação.",0.36702603,0.29566407203674316,0.3260917,0.013414118,0.36702603,0.26957804,comentarios
