id_video_anonimizado,text,final_misoginia,final_toxicidade
video_17917,"Sinais de homens bonzinho demais • Vitor Esprega | Papo Milgrau Transforme sua mente e inspire-se diariamente! Inscreva-se no The Red Pill para reflexões profundas, motivação e sabedoria que vão mudar sua vida.➥ Método Youtuber Milionário 💸 um produto em parceria com Peter Jordan (Ei Nerd!), onde você irá aprender ainda mais formas de ganhar dinheiro com seu canal do Youtube.➥ Redes Sociais ✂:📲 Instagram: TikTok: 📲 Youtube: ➥ Compartilhe este vídeo: Se inscreva no canal: ?sub_confirmation=1📌 Créditos:🎙 VITOR ESPREGA - As MULHERES se ATRAEM por ESSE TIPO de HOMEM... | #251➜ Red PillCortes PodcastPodcast MotivacionaisSinais de homens bonzinho demais • Vitor Esprega | Papo MilgrauVitor SpregaPapo MilgrauPapoMilGrauPodCastDuh Correa#vitoresprega #DuhCorrea #PapoMilGrauPodCast",0,0
video_17932,MULHER DIZ QUE BEIJOU MUITO SAPO PARA ENCONTRAR O PRINCIPE MIQUEINHA! #memes #humor vídeo do canal Não se esqueça além disso .MULHER DIZ QUE BEIJOU MUITO SAPO PARA ENCONTRAR O PRINCIPE MIQUEINHA!,0,1
video_17951,"Todo mundo passa. #short #cortes #youtubeshorts #the_redpill Transforme sua mente e inspire-se diariamente! Inscreva-se no The Red Pill para reflexões profundas, motivação e sabedoria que vão mudar sua vida.➥ Redes Sociais ✂:📲 Instagram: TikTok: 📲 Youtube: ➥ Compartilhe este vídeo:➥ Se inscreva no canal ?sub_confirmation=1📌 Créditos:🎙 ➜ The Red PillCortes PodcastPodcast MotivacionaisPodcast sobre relacionamento ⁠ ​⁠ #ricardobaronovsky#pablomarcal#pablomarçal#marcal#marçal#marcaltalks#marçaltalks#talks#sabedoria#empreendedorismo#mudancavida #despertar #revelação#mentebrilhante#mente#theredpillfinance#financialawakening#wealthrevelation#moneymindsetshift#financialenlightenment#breakingfinancialbarriers#economicempowerment#fiscalawareness#moneymasteryjourney#financialfreedomquest#cortes#short#youtubeshorts",0,0
video_18023,"Geração de valores. #the_redpill Transforme sua mente e inspire-se diariamente! Inscreva-se no The Red Pill para reflexões profundas, motivação e sabedoria que vão mudar sua vida.══════════════════════════════════════════→ Redes Sociais:📲 Instagram TikTok 📲 Youtube 📲 Facebook 🎙️A HISTÓRIA QUE VOCÊ NUNCA VIU DE JOÃO KEPLER NO MARÇAL TALKS🟥",0,0
video_1831,"Não faz um agrado pro marido e no dia do pagamento quer unha de gel e cabelo feito. 🍷🗿 1- clicando no site abaixo.👉🏻 📕2- Domine as lições do nosso livro. 🍷3- Faça parte do nosso . 🗿Te espero lá. 🫡AntiOtário, livro de desenvolvimento pessoal mais vendido do país.",0,0
video_1856,"HOMENS, NÃO APELEM PARA O ""MENOS PIOR""! A ""HONRADINHA DE IGREJA"" NÃO SERÁ A SALVAÇÃO DE VOCÊS! Um relato horripilante de um conhecido de São Paulo sobre o papo que ele teve com dois amigos.Ambos resolveram apelar para a igreja para arrumar uma esposa ""menos pior""! Eles sabem um ""pouco"" da realidade brutal do mundo, mas cometem um erro destrutivo: o de achar que dentro da igreja os possíveis danos de um casamento e divórcio serão diminuídos de forma que vale a pena arriscar.Hoje em dia a meta é não se envolver, pois os homens não possuem seguraça jurídica nenhuma. Fingir que de dentror da igreja sairá uma esposa ""honrada"" é arriscar passar por um campo minado. E isso vai além das leis. Homem nenhum sabe no que se tranformará uma pacata mulher de igreja dentro de pouco tempo.Hoje, não importa a procedência, o feminismo adentrou em todas as esferas e contaminou praticamente todas as mulheres. Diminuir os riscos em quantos por cento? Nem eles sabem. Estão no chute. #igreja",1,1
video_1865,"O pai que não sabe levar filho no médico 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_1887,Padrasto ou Patrocinador? A triste verdade por trás da nova realidade | Qual a sua opinião? brasil🔥 🔥📕 ✅ ✅ ✅ Adquira o seu agora! ⤵➡️| .,0,0
video_1893,Mães sob ataque: só porque ensinam seus filhos a serem homens! | Qual a sua opinião? brasil🔥 🔥📕 ✅ ✅ ✅ Adquira o seu agora! ⤵➡️| .,1,0
video_1926,Homem posta vídeo em sua rede social e mostra a situação da casa após chegar do trabalho 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_1973,"EX-PANICAT, PRECONCEITO e uma verdadeira AULA de VITIMIZAÇÃO! Compre na Growth e use o cupom CONSELHO: ao Conselho, transforme seus hábitos: na imersão Vocação e dê sentido a sua vida: Livros que recomendo:Como aprende melhor: e pessoas: dominar a mente: clássicas para homens: para seu filho homem: Ferramentas De Estudo:Samsung Galaxy Book3: Oasis 8GB: Preto Minimalista ➽ Notas Rápidas ➽ Equipamentos que uso:• Webcam Logitech C920: Microfone Fifine K669B: Microfone lapela ECMLV1: Monitor LG 24ML600M: Ring Light 6 Polegadas 36: HD Externo 1TB USB 3.0 Seagate: Braço Articulado: Bastão De Luz Brastoy: Vitrine Completa de indicações: Redes sociais:◼️ Telegram: Instagram: Twitter: Canal secundário: ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com-- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",0,0
video_202,Eu não tenho amigas e nem pretendo ter 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_2100,NENHUM HOMEM SE APAIXONA POR MULHER napraia ed devalorbrasil safado mentor macho,1,1
video_2106,"Tipo de pessoa pra você se afastar 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_213,"“Me ofereceu dinheiro, fiquei mexida porque tenho namorado” 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",0,0
video_2135,O QUE FAZER QUANDO REJEITADO (Psicologia reversa) AUMENTE SEU VSM E TENHA A MULHER QUE QUISER:,0,0
video_2168,"DEBORAH SECCO, JANJA, WHINDERSSON E A BAIXARIA DA GLOBO! PART. JULIANA MOREIRA LEITE ▶ Junior Masters veste Insider 👕 Ganhe 12% OFF em todo o site usando o cupom REDCAST12! #insiderstoreAcesse: TREINAMENTO BITCOIN BLACKPILL FTW SUPLEMENTOSUSE O CUMPOM ""RED"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• ▶ PRODUÇÃO E GRAVAÇÃO ESTÚDIOS MCMinstagram: .AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.",0,0
video_2220,Mulher que se exibe 🤦🏽,1,1
video_2293,Descobri o motivo do meu filho estar solteiro 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso .➡️,0,0
video_2327,Será que esta dando resultado? 🤔 :,0,0
video_2328,Namorada só posta ft do rolê e n posta cmg será se sou cc..o?(Pfv não fala meu nome),0,0
video_2354,“Ele que é inseguro ou você que dá moral pra todo mundo?”,0,0
video_2441,Crença limitante na mente dos homens,0,0
video_2526,Namorada recebe mensagens do ex querendo voltar,0,0
video_2640,Promiscuidade masculina existe? | Thiago Schutz #reflexão,0,0
video_2669,"Se você não tem tempo pra uma criança, não tenha filhos 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",0,0
video_268,"A Hipergamia da Ex do VILELA Hoje no moreno tatuado tem a noticia de que o apresentador do podcast inteligência LTDA, que paquerou sua agora, ex mulher, enquanto ela estava comprometida com outro homem, a lei do retorno nunca falha. dealtovalor⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏 é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE! 💊SE INSCREVA! 👉Compartilhe esse vídeo com alguém que vc gosta:Vilela Deu Em Cima Da Ex Mulher Enquanto Ela Estava Comprometida Com Outro Cara",0,0
video_2700,"Primeira Psicóloga Especialista Em Leitada e Ghost Do Brasil Hoje no hackeando a matrix tem uma especialista formada em psicologia falando a respeito do ""ghosting"" ela da dicas para compreender e superar esse problema. ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏 dealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE! 💊SE INSCREVA! 👉Compartilhe esse vídeo com alguém que vc gosta:Psicóloga Especialista Em Leitada e Ghost",0,1
video_2703,"COMO MANTER UM RELACIONAMENTO EVITANDO QUE ELE SE AFASTE amoroso #afastar ✅Quer DESTRAVAR a sua vida afetiva definitivamente?👇LINK: DA MULHER AUTOCONFIANTE GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMA Mulher Autoconfiante-Receba dicas no Telegram Encontre nas Redes Sociais🔻📸Instagram➤ 🎬YouTube➤ 📸Linkedin➤ /n8XhvCfK✅COMO MANTER UM RELACIONAMENTO EVITANDO QUE ELE SE AFASTENeste vídeo eu vou te explicar como manter um relacionamento evitando que ele se afaste.Se você busca ser pedida em namoro, atrair um homem que queira um relacionamento sério e duradouro com você e evitar que ele venha se afastar, este vídeo é para você.Se você quer muito namorar, ter um relacionamento sério mas percebe que sempre eles se afastam então assiste este vídeo que eu vou te explicar como os homens pensam para você não fazer o que eles detestam.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤COMO MANTER UM RELACIONAMENTO EVITANDO QUE ELE SE AFASTE que também podem te ajudar🚨➤COMO DEIXAR UM HOMEM OBCECADO POR VOCÊ EM 6 PASSOS. AULA 1 CONQUISTAR UM HOMEM COM 4 ATITUDES? FAÇA ELE TE DESEJAR SE TORNAR EXTREMAMENTE ATRAENTE SEM ESFORÇO DE MULHERES SOLTEIRAS QUE OS HOMENS NÃO GOSTAM -MULHERES DESINTERESSANTES APRENDER A SER AMADA E VALORIZADA POR UM HOMEM RAPIDAMENTE FAZER UM HOMEM FICAR INTERESSADO POR VOCÊ RAPIDAMENTE- DEIXE ELE APAIXONADO CHAMAR A ATENÇÃO DE UM HOMEM? FAÇA DIFERENTE amoroso #conquista #manter #afastar #namorar",0,0
video_2760,"O Pior DATE De Todos Os Tempos dealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE! 💊SE INSCREVA! 👉Compartilhe esse vídeo com alguém que vc gosta:",0,0
video_2797,"MULHER TATUADA não presta para relacionamento sério? 💪 Use o cupom (CONSELHO) na Growth: Curso de Inglês Definitivo BEWAY: Faça parte do Alto Conselho, transforme seus hábitos: Conheça a imersão Vocação, dê sentido a sua vida: Livros que recomendo: Equipamentos que uso: falar comigo:Instagram: Outro Canal: ☕︎ Quer conversar?Traga suas questões, agende uma consultoria: Contato comercial◼️➤ contatoprojetoconselho .com",1,1
video_2846,“Você vai perdendo a admiração quando tem que implorar pra pessoa parar de fazer algo.” 🍷🗿 Senhores…1. Obtenha o Mega Combo 📕2. Solicite sua entrada no 🔐3. Desfrute de toda a sabedoria 🍷🗿Te espero lá ⤵🔗 -,0,0
video_2893,"REGIS TADEU SEM CENSURA: DESCER PRA BC, SHOW ANITTA, ANO NOVO GOSPEL (REDCAST) ▶ DINOXX BATISMO BITCOIN LAC CLINICA 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 📞 34-993004408📶 ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• ▶ BATISMO BITCOIN 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 📞 34-993004408📶 ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: Music: Music: Podcasts:",0,0
video_2896,"A mãe deste homem avisou devalor moderno #motivação 💔 **A Farsa que Te Venderam sobre o Amor e Você Acreditou** 💔Neste episódio do nosso podcast, vamos desmistificar os mitos e as ilusões que cercam o amor romântico que muitos homens acreditam. Vamos explorar as mensagens enganosas da mídia, da cultura e até mesmo de relacionamentos anteriores que podem ter moldado uma visão distorcida do amor.Discutiremos como esses ideais podem levar à desilusão e à frustração, e como encontrar uma perspectiva mais realista e saudável sobre o amor. Prepare-se para reflexões que podem transformar sua visão e suas experiências amorosas!✨ **Não se esqueça de curtir, compartilhar e se inscrever para mais conteúdos sobre relacionamentos e autoconhecimento!** ✨### Hashtags: #Desmistificando s #MitosDoAmor #SaúdeEmocional #Autoconhecimento #Podcast #Reflexões Se precisar de mais alguma coisa, é só avisar!",0,0
video_2948,"ATENDENDO A PEDIDOS: ANÁLISE BRUTAL SOBRE ESSE CASO GABI XAVIER! A NORMALIDADE DO PROFANO FEMININO Eu não ia fazer esse vídeo, tanto é verdade que estou atrasado. Mas, já que muitos pediram, vou fazer uma análise simplesmente curta, grossa e brutal.Sem firulas ou tentativas de entendimento. A verdade, simplesmente.",0,0
video_295,"Eu, nessa idade, nem sonhava em ter o poder de escolha... O que acham? Comentem! :",0,0
video_2956,"Casada, patrão falou que se eu não ficar com ele, me demite. Não sei o que fazer. Amo meu marido.",0,0
video_2973,Sou extremamente criticada por não querer fazer festa de aniversário pro meu filho 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_2978,"Só namorei ele, e ele fala em casar, mas tenho curiosidade de conhecer outros.. ansiosa 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",0,0
video_2995,"NUNCA foi tão fácil IDENTIFICAR as PÉSSIMAS para RELACIONAMENTO ⚜️ Você sabia que temos uma clube de assinatura reunindo o melhor do desenvolvimento pessoal masculino? Entre agora e faça parte do Conselho: Deseja encontrar o seu propósito e encontrar sentido em tudo o que faz? Conheça as aulas de nosso curso Vocação e através deste conhecimento dê significado a sua vida. → Livros que indico• A História da Virilidade ➽ O Código dos Homens ➽ Disciplina é Liberdade ➽ Responsabilidade Extrema ➽ Hábitos Atômicos ➽ A Coragem de Não Agradar ➽ A Arte de Fazer Acontencer➽ Como Fazer Amigos E Influenciar Pessoas ➽ A Educação Da Vontade ➽ A Vida Intelectual ➽ Como Ler Livros ➽ Como Estudar E Como Aprender ➽ O Ego É o Seu Inimigo ➽ A Arte De Viver Melhor ➽ Ferramentas De Estudo:• Kindle 10a. geração ➽ Caderno Preto Minimalista ➽ Bloco Notas Rápidas ➽ Equipamentos que uso:• Webcam Logitech C920: Microfone Fifine K669B: Microfone lapela ECMLV1: Monitor LG 24ML600M: Ring Light 6 Polegadas 36: HD Externo 1TB USB 3.0 Seagate: Braço Articulado: Bastão De Luz Brastoy: Vitrine Completa de indicações: Redes sociais:◼️ Telegram: Instagram: Twitter: Canal secundário: ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com-- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",1,1
video_3136,"Só depois dos 25 tem que começar dar chance pro Miqueinha Seja membro deste canal e ganhe benefícios: Hoje no hackeando a matrix tem uma senhora falando que é para as mulheres começarem a dar chance pro menino bom, só depois dos 25. dealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE! 💊SE INSCREVA! 👉Compartilhe esse vídeo com alguém que vc gosta:Só depois dos 25 tem que começar dar chance para o Miqueinha",0,0
video_3141,“Você aceitaria para sua filha um homem igual a você?”,0,0
video_3153,Tem pessoas que nunca vão prosperar na vida,0,0
video_3237,Quero encontrar novamente um amor...,0,0
video_3323,"JORLAN Descobriu o Vídeo Que Eu Fiz Dele e Me Chamou Pra PORRADA Hoje no hackeando a matrix tem Jorlan reagindo a um video que eu falei sobre ele, e neste vídeo eu vou esclarecer as coisas ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏 dealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE! 💊SE INSCREVA! 👉Compartilhe esse vídeo com alguém que vc gosta:JORLAN Descobriu o Vídeo Que Eu Fiz Dele e Me Chamou Pra PORRADA",0,0
video_3330,“Parem de seguir esses perfis” 🍷🗿 Senhores…1. Obtenha o Mega Combo 📕2. Solicite sua entrada no 🔐3. Desfrute de toda a sabedoria 🍷🗿Te espero lá ⤵🔗 -,0,0
video_3370,Convocando as feministas 🤷‍♂️ #evolução devalor #valores #motivação #react #respeito #humildade #principios #evoluir,0,0
video_3371,Como não surtar quando chega em casa,0,0
video_3466,"PABLO MARÇAL DIZ QUE HOMEM SOLTEIRO É DISFUNCIONAL! SER ""DISFUNCIONAL"" HOJE EM DIA É A SALVAÇÃO! Não adianta, sempre que aparecer um homem que esteja no topo ou querendo galgar mais alguns degraus em sua ânsia de ser e querer sempre mais, as mulheres estarão bem protegidas por eles. Suas baterias de ataque serão direcionadas aos homens, pois eles sabem que se ferirem as suscetibilidades das mulheres serão cancelados em seus intentos.O grau de subserviência e o total desconhecimento da dinâmica dos relacionamentos modernos fazem-os dizer coisas grotescas. Suas tentativas de convencer o público são de zero eficácia, pois os homens já estão despertando, as mulheres já há muito tempo não querem saber de casamento e o sistema está ensandecido aprovando uma lei em cima da outra que prejudicam os homens. As palavras contra os homens ditas pelo Pablo Marçal tem o poder de mudança nulas. Aliás, sequer esse atacadores de homens conseguem formular uma saída para as suas vãs tentativas de salvar os relacionamentos.Realmente, uma piada de mau gosto.",1,1
video_3484,"POR QUE HOMENS E MULHERES SE MACHUCAM NOS RELACIONAMENTOS? | THIAGO SCHUTZ E CAMILA SPONTON ► Dê um novo rumo para sua vida profissional. Seja um franqueado Alpha Condomínios. Franquia inovadora no ramo de Administração de Condomínios. Siga o Instagram e envie uma mensagem para saber mais detalhes: Schutz recebe nesse episódio a neurocientista e palestrante, Camila Sponton, para um bate-papo sobre relacionamentos e autoconhecimento. Camila traz uma visão realista sobre as dinâmicas atuais e como a inteligência emocional pode ajudar na construção de melhores relações. Vale a pena conferir. Não se esqueça de encaminhar esse vídeo para um amigo que precisa levar um choque de realidade com essa duas feras!ASSISTA AO EPISÓDIO COMPLETO: AO NOSSO CORTE COM MAIS VISUALIZAÇÕES: AO NOSSO EPISÓDIO MAIS VISTO: NO CANAL DE CORTES DO PINK & PILL (MELHORES MOMENTOS): APRESENTADO POR THIAGO SCHUTZ: CAMILA SPONTON: PINK & PILL: Livros, mentorias e cursos do Thiago Schutz: Como se tornar um homem de valor: Canal do Youtube - Thiago Schutz: .schutz---------------------⚕️ Quer acabar com a ejaculação precoce ou disfunção erétil? A Dra. Lucimar já atendeu mais de 5.000 homens em seu consultório e agora tem um curso completo. Conheça:► GRAVADO NO ESTÚDIO KORTACENA: #desenvolvimento #psicologia #respeito #valor #camilasponton #thiagoschutz",0,0
video_3486,"ANTÔNIA DE JESUS: VICE PABLO MARÇAL ▶ INSTITUTO OLIVER Junior Masters veste Insider 👕 Ganhe 12% OFF em todo o site usando o cupom REDCAST12! #insiderstoreAcesse: TREINAMENTO BITCOIN BLACKPILL FTW SUPLEMENTOSUSE O CUMPOM ""RED"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• .AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.",0,0
video_3533,"Nunca te vi em uma noitada, vai curtir a vida, tomar umas",0,0
video_3573,"FEMINISTA confessa a REAL sobre os ESQUERDOMACHOS (se eu falo isso sou cancelado) Feminista confessa a real sobre os esquerdomachos.⚜️ Você sabia que temos uma clube de assinatura reunindo o melhor do desenvolvimento pessoal masculino? Entre agora e faça parte do Conselho: Deseja encontrar o seu propósito e encontrar sentido em tudo o que faz? Conheça as aulas de nosso curso Vocação e através deste conhecimento dê significado a sua vida. → Livros que indico• A História da Virilidade ➽ O Código dos Homens ➽ Disciplina é Liberdade ➽ Responsabilidade Extrema ➽ Hábitos Atômicos ➽ A Coragem de Não Agradar ➽ A Arte de Fazer Acontencer➽ Como Fazer Amigos E Influenciar Pessoas ➽ A Educação Da Vontade ➽ A Vida Intelectual ➽ Como Ler Livros ➽ Como Estudar E Como Aprender ➽ O Ego É o Seu Inimigo ➽ A Arte De Viver Melhor ➽ Ferramentas De Estudo:• Kindle 10a. geração ➽ Caderno Preto Minimalista ➽ Bloco Notas Rápidas ➽ Equipamentos que uso:• Webcam Logitech C920: Microfone Fifine K669B: Microfone lapela ECMLV1: Monitor LG 24ML600M: Ring Light 6 Polegadas 36: HD Externo 1TB USB 3.0 Seagate: Braço Articulado: Bastão De Luz Brastoy: Vitrine Completa de indicações: Redes sociais:◼️ Telegram: Instagram: Twitter: Canal secundário: ⭐ Quer conversar comigo?Traga suas questões, agende uma consultoria online: ➤ Contato comercial E PIX ◼️➤ contatoprojetoconselho .com-- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --Sobre o canal:Bem-vindo ao Projeto Conselho, espaço de desenvolvimento pessoal masculino e inteligência emocional com o intuito de te ajudar a se tornar um homem melhor. Esse é o meu maior objetivo.",1,1
video_3632,“Ele se envolveu com uma toscanilda que tem 2 filhas e após 9 anos ela quis tirar tudo dele” 🍷🗿 Senhores…1. Obtenha o Mega Combo 📕2. Solicite sua entrada no 🔐3. Desfrute de toda a sabedoria 🍷🗿Te espero lá ⤵🔗 -,1,1
video_3638,SÓ PENSO NO MEU EX QUE NÃO VALE NADA MESMO ESTANDO COM ALGUEM QUE ME DA TUDO. 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |,0,0
video_3677,“Eu prefiro terminar 50 vezes do que está em um relacionamento que eu não sou feliz”,0,0
video_3753,"Mulher faz marido tirar ovo de páscoa do carrinho, após ele dizer que era para o seu outro filho. brasil 🔥 🔥📕 ✅ ✅ ✅ Adquira o seu agora! ⤵➡️| .",0,0
video_3773,"Homem de CARÁTER, como elas tratam?🤦🏽",0,0
video_3810,"Vocês que são pais de crianças com deficiência física, saibam que vocês tem meu respeito 🔐 - Entrada no Esse é apenas o começo! 🗿👇🔗 |",0,0
video_3820,Advogado famoso preso por suposta agressão a companheira! | Qual a sua opinião? brasil🔥 🔥📕 ✅ ✅ ✅ Adquira o seu agora! ⤵➡️| .,0,0
video_3850,“Você não acha que trabalha mais que seu marido?”,0,0
video_3917,Casa que a mulher manda 🤦🏻,1,1
video_3954,"Essa semana eu conheci o novo tipo de esposa, a esposa do job",1,1
video_397,VENDERAM O MANUAL PRA ELA? :,0,0
video_3972,"Se ela está dizendo, alguma verdade tem. Conheço muitos 🐂 manso que se encaixam nessa situação.🍷🗿 1- clicando no site abaixo.👉🏻 📕2- Domine as lições do nosso livro. 🍷3- Faça parte do nosso . 🗿Te espero lá. 🫡AntiOtário, livro de desenvolvimento pessoal mais vendido do país.",0,1
video_3997,Elas tem que entender...,0,0
video_4027,"A gente busca Deus acima de tudo 1- 📕2- Domine as lições do nosso livro 3- Faça parte do nosso ., livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0
video_410,"Ele irá agradecer esse ensinamento futuramente Senhores, o conhecimento de elite está aqui 👇🗿 Antiotário🔱 Código Masculino🚩 Red Flags🔞 Antiporn*🧘 Lições Perpétuas🔐 Entrada no Nem sei o tempo que ficará disponível por esse preço ridiculamente barato! 🗿👇🔗 |",0,0
video_4164,O que eu faço nessa situação? | Thiago Schutz #reflexão #esposa,0,0
video_4170,Posso casar com GP? | Thiago Schutz #reflexão #sonho #gp,1,0
video_419,"DEBATE CONSERVADORISMO X FEMINIMO: LUCAS PAVANATO E SELVA VAROTTO! ▶ Junior Masters veste Insider 👕 Ganhe 12% OFF em todo o site usando o cupom REDCAST12! #insiderstoreAcesse: TREINAMENTO BITCOIN BLACKPILL FTW SUPLEMENTOSUSE O CUMPOM ""RED"" E GANHE 10% DE DESCONTO INSTAGRAM DO HOST• Junior Masters: ▶ INSTAGRAM DO REDCAST• ▶ PRODUÇÃO E GRAVAÇÃO ESTÚDIOS MCMinstagram: .AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.",0,0
